Log file open, 12/27/22 14:59:18
[2022.12.27-16.52.12:575][987]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:620][988]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:660][989]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:697][990]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:731][991]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:770][992]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:817][993]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:859][994]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:899][995]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:933][996]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.12:973][997]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:008][998]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:042][999]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:076][  0]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:121][  1]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:152][  2]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:186][  3]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:219][  4]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:253][  5]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:287][  6]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:320][  7]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:353][  8]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:386][  9]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:421][ 10]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:452][ 11]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:485][ 12]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:517][ 13]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:550][ 14]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:583][ 15]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:617][ 16]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:650][ 17]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:682][ 18]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:715][ 19]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:759][ 20]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:798][ 21]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:832][ 22]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:863][ 23]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:896][ 24]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:929][ 25]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:963][ 26]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.13:996][ 27]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:035][ 28]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:074][ 29]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:109][ 30]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:147][ 31]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:188][ 32]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:225][ 33]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:264][ 34]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:299][ 35]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:336][ 36]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:371][ 37]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:407][ 38]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:445][ 39]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:483][ 40]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:519][ 41]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:564][ 42]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:612][ 43]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:650][ 44]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:687][ 45]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:724][ 46]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:760][ 47]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:797][ 48]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:834][ 49]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:871][ 50]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.14:916][ 51]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:003][ 52]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:038][ 53]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:075][ 54]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:109][ 55]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:173][ 56]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:256][ 57]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:290][ 58]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:324][ 59]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:356][ 60]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:391][ 61]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:421][ 62]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:454][ 63]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:486][ 64]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:522][ 65]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:552][ 66]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:584][ 67]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:619][ 68]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:650][ 69]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:682][ 70]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:714][ 71]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:746][ 72]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:778][ 73]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:811][ 74]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:850][ 75]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:886][ 76]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:917][ 77]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:950][ 78]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.15:984][ 79]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:017][ 80]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:050][ 81]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:093][ 82]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:127][ 83]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:158][ 84]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:194][ 85]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:235][ 86]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:267][ 87]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:300][ 88]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:330][ 89]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:362][ 90]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:397][ 91]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:430][ 92]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:467][ 93]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:501][ 94]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:533][ 95]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:565][ 96]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:598][ 97]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:631][ 98]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:665][ 99]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:697][100]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:728][101]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:762][102]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:794][103]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:825][104]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:860][105]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:891][106]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:923][107]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:953][108]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.16:987][109]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:018][110]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:052][111]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:084][112]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:116][113]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:147][114]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:179][115]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:213][116]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:244][117]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:288][118]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:319][119]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:353][120]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:387][121]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:418][122]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:454][123]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:488][124]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:524][125]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:554][126]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:588][127]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:621][128]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:654][129]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:686][130]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:719][131]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:754][132]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:789][133]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:826][134]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:864][135]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:901][136]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:933][137]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.17:966][138]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:000][139]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:040][140]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:075][141]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:111][142]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:143][143]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:177][144]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:210][145]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:245][146]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:277][147]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:317][148]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:358][149]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:399][150]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:439][151]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:479][152]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:515][153]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:555][154]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:591][155]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:629][156]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:666][157]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:702][158]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:738][159]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:775][160]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:809][161]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:846][162]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:884][163]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:925][164]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:960][165]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.18:998][166]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:029][167]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:062][168]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:095][169]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:129][170]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:159][171]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:203][172]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:238][173]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:270][174]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:303][175]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:336][176]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:378][177]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:416][178]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:453][179]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:490][180]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:539][181]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:576][182]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:615][183]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:655][184]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:694][185]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:732][186]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:767][187]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:802][188]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:837][189]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:870][190]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:903][191]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:935][192]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.19:971][193]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:002][194]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:038][195]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:071][196]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:107][197]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:139][198]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:173][199]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:210][200]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:245][201]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:286][202]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:328][203]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:367][204]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:407][205]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:444][206]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:480][207]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:517][208]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:553][209]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:593][210]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:635][211]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:678][212]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:717][213]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:760][214]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:800][215]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
